invoice_id,claim_id,part,part_cost,labor_hours,labor_rate,labor_cost,tax,total,invoice_date
INV006468,CLM013038,thermostat,120.0,2.8,125,350.0,32.9,502.9,2024-10-02
INV006469,CLM005496,heating element,95.0,3.9,95,370.5,32.59,498.09,2024-08-06
INV006470,CLM006549,control board,230.0,3.0,125,375.0,42.35,647.35,2024-03-17
INV006471,CLM013985,belt,25.0,0.6,95,57.0,5.74,87.74,2025-02-05
INV006472,CLM003244,pump,180.0,1.9,125,237.5,29.23,446.73,2024-04-23
INV006473,CLM017929,heating element,95.0,0.6,85,51.0,10.22,156.22,2025-06-21
INV006474,CLM018079,belt,25.0,1.0,85,85.0,7.7,117.7,2024-12-04
INV006475,CLM009726,blower motor,260.0,1.7,125,212.5,33.08,505.58,2024-05-14
INV006476,CLM002434,drain pump,150.0,1.7,125,212.5,25.38,387.88,2024-06-25
INV006477,CLM015450,drain pump,150.0,3.4,85,289.0,30.73,469.73,2024-11-29
INV006478,CLM018136,evaporator coil,420.0,1.8,95,171.0,41.37,632.37,2024-12-23
INV006479,CLM001011,pump,180.0,2.0,110,220.0,28.0,428.0,2025-07-07
INV006480,CLM010412,thermostat,120.0,1.4,85,119.0,16.73,255.73,2024-03-12
INV006481,CLM003854,pump,180.0,1.9,110,209.0,27.23,416.23,2024-10-22
INV006482,CLM013509,pump,180.0,2.0,95,190.0,25.9,395.9,2025-01-13
INV006483,CLM006014,blower motor,260.0,1.1,95,104.5,25.52,390.02,2025-05-02
INV006484,CLM001364,blower motor,260.0,2.7,85,229.5,34.27,523.77,2024-07-19
INV006485,CLM016437,belt,25.0,1.1,110,121.0,10.22,156.22,2025-07-03
INV006486,CLM017426,evaporator coil,420.0,2.4,95,228.0,45.36,693.36,2025-07-17
INV006487,CLM013747,evaporator coil,420.0,2.7,125,337.5,53.03,810.53,2024-12-03
INV006488,CLM010273,evaporator coil,420.0,2.3,95,218.5,44.7,683.2,2025-05-31
INV006489,CLM007008,drain pump,150.0,3.6,110,396.0,38.22,584.22,2024-11-21
INV006490,CLM008208,thermostat,120.0,2.7,85,229.5,24.47,373.97,2025-07-05
INV006491,CLM011395,pump,180.0,0.9,125,112.5,20.48,312.98,2025-01-31
INV006492,CLM014719,heating element,95.0,1.8,110,198.0,20.51,313.51,2024-08-20
INV006493,CLM017983,heating element,95.0,1.8,110,198.0,20.51,313.51,2025-05-03
INV006494,CLM016101,control board,230.0,3.1,85,263.5,34.55,528.05,2024-03-06
INV006495,CLM012294,thermostat,120.0,3.4,95,323.0,31.01,474.01,2024-06-18
INV006496,CLM004356,evaporator coil,420.0,2.0,85,170.0,41.3,631.3,2024-03-17
INV006497,CLM005019,heating element,95.0,1.9,110,209.0,21.28,325.28,2025-03-23
INV006498,CLM015049,thermostat,120.0,1.1,110,121.0,16.87,257.87,2025-04-11
INV006499,CLM014816,drain pump,150.0,4.0,110,440.0,41.3,631.3,2024-06-23
INV006500,CLM000763,compressor,850.0,4.0,95,380.0,86.1,1316.1,2024-08-06
INV006501,CLM008687,evaporator coil,420.0,1.1,85,93.5,35.95,549.45,2025-05-14
INV006502,CLM016980,belt,25.0,0.7,95,66.5,6.41,97.91,2025-04-26
INV006503,CLM000715,evaporator coil,420.0,3.2,85,272.0,48.44,740.44,2025-06-29
INV006504,CLM005979,heating element,95.0,2.8,95,266.0,25.27,386.27,2025-07-16
INV006505,CLM005393,compressor,850.0,4.0,110,440.0,90.3,1380.3,2024-04-27
INV006506,CLM011553,thermostat,120.0,0.7,110,77.0,13.79,210.79,2024-05-18
INV006507,CLM004856,control board,230.0,1.7,85,144.5,26.22,400.72,2024-10-02
INV006508,CLM006790,blower motor,260.0,3.0,110,330.0,41.3,631.3,2025-08-01
INV006509,CLM000427,belt,25.0,3.0,95,285.0,21.7,331.7,2025-04-21
INV006510,CLM017404,drain pump,150.0,1.9,110,209.0,25.13,384.13,2025-02-10
INV006511,CLM005981,pump,180.0,2.3,95,218.5,27.9,426.4,2025-07-12
INV006512,CLM007711,compressor,850.0,1.6,125,200.0,73.5,1123.5,2024-06-29
INV006513,CLM005717,evaporator coil,420.0,1.7,125,212.5,44.28,676.78,2024-02-28
INV006514,CLM019016,drain pump,150.0,1.8,85,153.0,21.21,324.21,2024-12-21
INV006515,CLM004450,drain pump,150.0,1.3,110,143.0,20.51,313.51,2024-10-31
INV006516,CLM006243,drain pump,150.0,1.9,85,161.5,21.81,333.31,2025-07-26
INV006517,CLM001997,control board,230.0,3.2,125,400.0,44.1,674.1,2024-07-08
INV006518,CLM010052,compressor,850.0,0.5,125,62.5,63.88,976.38,2025-08-17
INV006519,CLM017288,drain pump,150.0,1.4,95,133.0,19.81,302.81,2025-01-30
INV006520,CLM006271,pump,180.0,3.3,125,412.5,41.48,633.98,2025-03-13
INV006521,CLM013692,compressor,850.0,1.9,85,161.5,70.81,1082.31,2024-01-11
INV006522,CLM014676,control board,230.0,3.5,110,385.0,43.05,658.05,2024-03-31
INV006523,CLM000951,pump,180.0,1.4,110,154.0,23.38,357.38,2024-12-06
INV006524,CLM011080,blower motor,260.0,1.7,125,212.5,33.08,505.58,2024-11-19
INV006525,CLM010459,belt,25.0,2.0,125,250.0,19.25,294.25,2024-05-16
INV006526,CLM001954,pump,180.0,3.3,95,313.5,34.55,528.05,2025-06-02
INV006527,CLM013431,thermostat,120.0,0.7,95,66.5,13.06,199.56,2024-01-11
INV006528,CLM003582,control board,230.0,1.1,125,137.5,25.73,393.23,2024-09-25
INV006529,CLM009839,pump,180.0,2.7,85,229.5,28.67,438.17,2025-05-24
INV006530,CLM015204,blower motor,260.0,3.0,95,285.0,38.15,583.15,2024-08-14
INV006531,CLM015319,evaporator coil,420.0,1.0,85,85.0,35.35,540.35,2025-04-05
INV006532,CLM000529,heating element,95.0,2.8,85,238.0,23.31,356.31,2024-03-21
INV006533,CLM010989,blower motor,260.0,0.9,85,76.5,23.56,360.06,2024-07-27
INV006534,CLM005505,control board,230.0,1.5,95,142.5,26.08,398.58,2025-03-05
INV006535,CLM019413,control board,230.0,3.6,125,450.0,47.6,727.6,2024-12-17
INV006536,CLM017893,drain pump,150.0,0.9,95,85.5,16.49,251.99,2025-07-17
INV006537,CLM013878,compressor,850.0,3.4,85,289.0,79.73,1218.73,2024-04-30
INV006538,CLM016914,thermostat,120.0,1.3,85,110.5,16.14,246.64,2025-07-30
INV006539,CLM017137,drain pump,150.0,1.7,125,212.5,25.38,387.88,2024-10-16
INV006540,CLM003753,pump,180.0,0.8,110,88.0,18.76,286.76,2024-12-01
INV006541,CLM019412,compressor,850.0,2.4,110,264.0,77.98,1191.98,2025-05-30
INV006542,CLM010015,blower motor,260.0,1.8,85,153.0,28.91,441.91,2024-07-10
INV006543,CLM005767,heating element,95.0,2.2,125,275.0,25.9,395.9,2025-04-13
INV006544,CLM002421,drain pump,150.0,1.3,125,162.5,21.88,334.38,2024-02-16
INV006545,CLM004440,drain pump,150.0,3.5,110,385.0,37.45,572.45,2024-03-05
INV006546,CLM002992,thermostat,120.0,0.6,125,75.0,13.65,208.65,2025-03-25
INV006547,CLM014462,drain pump,150.0,1.9,95,180.5,23.14,353.64,2024-06-21
INV006548,CLM019767,belt,25.0,3.2,110,352.0,26.39,403.39,2024-08-16
INV006549,CLM001905,control board,230.0,2.9,85,246.5,33.36,509.86,2025-01-18
INV006550,CLM016383,compressor,850.0,1.0,125,125.0,68.25,1043.25,2025-08-20
INV006551,CLM009224,control board,230.0,3.6,110,396.0,43.82,669.82,2024-05-15
INV006552,CLM015643,drain pump,150.0,1.1,95,104.5,17.82,272.32,2024-01-21
INV006553,CLM011960,blower motor,260.0,0.8,110,88.0,24.36,372.36,2024-01-18
INV006554,CLM002911,compressor,850.0,0.9,95,85.5,65.48,1000.98,2025-02-15
INV006555,CLM004139,blower motor,260.0,1.6,85,136.0,27.72,423.72,2024-06-27
INV006556,CLM011618,control board,230.0,2.5,85,212.5,30.98,473.48,2024-12-08
INV006557,CLM013150,control board,230.0,1.4,125,175.0,28.35,433.35,2024-03-28
INV006558,CLM016939,control board,230.0,3.6,110,396.0,43.82,669.82,2025-02-02
INV006559,CLM008059,blower motor,260.0,3.7,85,314.5,40.22,614.72,2024-10-19
INV006560,CLM001678,drain pump,150.0,2.6,85,221.0,25.97,396.97,2025-01-14
INV006561,CLM005188,heating element,95.0,1.4,85,119.0,14.98,228.98,2025-07-14
INV006562,CLM003424,belt,25.0,1.6,110,176.0,14.07,215.07,2024-03-20
INV006563,CLM008066,drain pump,150.0,2.4,125,300.0,31.5,481.5,2024-03-01
INV006564,CLM014627,evaporator coil,420.0,3.8,85,323.0,52.01,795.01,2025-02-17
INV006565,CLM003036,thermostat,120.0,3.9,125,487.5,42.53,650.03,2024-09-12
INV006566,CLM001843,control board,230.0,2.9,110,319.0,38.43,587.43,2025-08-03
INV006567,CLM011488,control board,230.0,3.1,95,294.5,36.72,561.22,2025-05-23
INV006568,CLM010712,blower motor,260.0,3.7,95,351.5,42.81,654.31,2025-01-12
INV006569,CLM002117,drain pump,150.0,1.7,85,144.5,20.62,315.12,2025-04-01
INV006570,CLM017580,evaporator coil,420.0,3.7,85,314.5,51.42,785.92,2024-11-09
INV006571,CLM009896,heating element,95.0,4.0,125,500.0,41.65,636.65,2025-02-12
INV006572,CLM019192,heating element,95.0,1.2,85,102.0,13.79,210.79,2025-03-16
INV006573,CLM012560,drain pump,150.0,2.5,125,312.5,32.38,494.88,2024-11-29
INV006574,CLM006425,heating element,95.0,2.3,85,195.5,20.34,310.84,2024-07-05
INV006575,CLM005391,blower motor,260.0,1.9,110,209.0,32.83,501.83,2025-07-11
INV006576,CLM016254,thermostat,120.0,2.2,95,209.0,23.03,352.03,2025-05-17
INV006577,CLM004751,evaporator coil,420.0,3.3,85,280.5,49.04,749.54,2024-10-30
INV006578,CLM017805,heating element,95.0,1.5,110,165.0,18.2,278.2,2024-06-14
INV006579,CLM016957,pump,180.0,3.6,125,450.0,44.1,674.1,2025-06-22
INV006580,CLM011692,drain pump,150.0,2.3,85,195.5,24.19,369.69,2024-03-28
INV006581,CLM002239,evaporator coil,420.0,1.0,95,95.0,36.05,551.05,2024-07-24
INV006582,CLM010114,drain pump,150.0,2.7,95,256.5,28.46,434.96,2024-11-08
INV006583,CLM002847,pump,180.0,2.7,125,337.5,36.23,553.73,2024-10-31
INV006584,CLM009693,drain pump,150.0,3.4,85,289.0,30.73,469.73,2024-12-17
INV006585,CLM000974,pump,180.0,3.3,95,313.5,34.55,528.05,2025-02-11
INV006586,CLM011177,evaporator coil,420.0,2.9,110,319.0,51.73,790.73,2024-12-03
INV006587,CLM005943,compressor,850.0,0.6,125,75.0,64.75,989.75,2025-01-02
INV006588,CLM015577,thermostat,120.0,3.4,85,289.0,28.63,437.63,2025-05-29
INV006589,CLM004230,compressor,850.0,3.4,85,289.0,79.73,1218.73,2025-02-26
INV006590,CLM015560,thermostat,120.0,1.1,95,104.5,15.72,240.22,2025-05-09
INV006591,CLM001735,thermostat,120.0,0.5,125,62.5,12.78,195.28,2025-01-14
INV006592,CLM001137,control board,230.0,3.0,125,375.0,42.35,647.35,2025-07-01
INV006593,CLM013830,evaporator coil,420.0,3.8,85,323.0,52.01,795.01,2024-03-13
INV006594,CLM000051,control board,230.0,2.6,110,286.0,36.12,552.12,2025-04-15
INV006595,CLM016433,belt,25.0,3.9,95,370.5,27.69,423.19,2024-05-23
INV006596,CLM001829,belt,25.0,2.9,125,362.5,27.13,414.63,2024-02-05
INV006597,CLM003167,belt,25.0,2.0,125,250.0,19.25,294.25,2025-06-19
INV006598,CLM015964,control board,230.0,0.7,85,59.5,20.27,309.77,2025-03-13
INV006599,CLM018624,blower motor,260.0,0.6,95,57.0,22.19,339.19,2024-09-10
INV006600,CLM009421,belt,25.0,1.4,110,154.0,12.53,191.53,2025-03-04
INV006601,CLM019785,pump,180.0,3.3,95,313.5,34.55,528.05,2024-06-22
INV006602,CLM010850,thermostat,120.0,1.7,110,187.0,21.49,328.49,2024-11-20
INV006603,CLM014545,blower motor,260.0,2.0,95,190.0,31.5,481.5,2025-03-27
INV006604,CLM014550,heating element,95.0,0.8,85,68.0,11.41,174.41,2024-10-22
INV006605,CLM014323,belt,25.0,3.4,95,323.0,24.36,372.36,2025-05-30
INV006606,CLM009775,thermostat,120.0,2.4,95,228.0,24.36,372.36,2024-08-21
INV006607,CLM011706,evaporator coil,420.0,3.0,110,330.0,52.5,802.5,2024-10-12
INV006608,CLM009968,control board,230.0,1.1,110,121.0,24.57,375.57,2025-05-19
INV006609,CLM010336,control board,230.0,3.7,110,407.0,44.59,681.59,2025-01-18
INV006610,CLM003470,belt,25.0,4.0,110,440.0,32.55,497.55,2024-06-11
INV006611,CLM013781,drain pump,150.0,2.6,110,286.0,30.52,466.52,2024-12-25
INV006612,CLM002344,drain pump,150.0,0.7,110,77.0,15.89,242.89,2025-06-10
INV006613,CLM001636,compressor,850.0,3.2,110,352.0,84.14,1286.14,2024-10-15
INV006614,CLM004798,control board,230.0,1.8,125,225.0,31.85,486.85,2025-05-07
INV006615,CLM012078,blower motor,260.0,3.4,125,425.0,47.95,732.95,2024-03-11
INV006616,CLM014393,compressor,850.0,0.8,95,76.0,64.82,990.82,2025-04-19
INV006617,CLM017107,heating element,95.0,2.7,95,256.5,24.61,376.11,2024-03-05
INV006618,CLM010532,evaporator coil,420.0,3.2,95,304.0,50.68,774.68,2025-06-15
INV006619,CLM014840,drain pump,150.0,2.9,95,275.5,29.79,455.29,2024-11-04
INV006620,CLM000902,thermostat,120.0,3.0,95,285.0,28.35,433.35,2024-08-05
INV006621,CLM016718,drain pump,150.0,1.8,110,198.0,24.36,372.36,2024-03-01
INV006622,CLM008666,evaporator coil,420.0,3.8,95,361.0,54.67,835.67,2025-01-12
INV006623,CLM016663,belt,25.0,2.4,125,300.0,22.75,347.75,2025-05-23
INV006624,CLM009021,belt,25.0,1.1,110,121.0,10.22,156.22,2024-11-30
INV006625,CLM012432,evaporator coil,420.0,2.6,110,286.0,49.42,755.42,2024-02-13
INV006626,CLM003039,drain pump,150.0,3.6,125,450.0,42.0,642.0,2024-12-01
INV006627,CLM018835,control board,230.0,1.6,125,200.0,30.1,460.1,2024-01-15
INV006628,CLM005683,belt,25.0,3.1,110,341.0,25.62,391.62,2025-05-26
INV006629,CLM001812,thermostat,120.0,2.7,110,297.0,29.19,446.19,2025-08-10
INV006630,CLM012525,control board,230.0,3.4,95,323.0,38.71,591.71,2024-05-30
INV006631,CLM005506,evaporator coil,420.0,2.6,110,286.0,49.42,755.42,2024-06-08
INV006632,CLM019231,compressor,850.0,3.7,110,407.0,87.99,1344.99,2025-07-15
INV006633,CLM009393,heating element,95.0,0.8,110,88.0,12.81,195.81,2024-05-02
INV006634,CLM015042,compressor,850.0,3.5,110,385.0,86.45,1321.45,2024-11-18
INV006635,CLM015358,thermostat,120.0,3.1,85,263.5,26.85,410.35,2024-04-11
INV006636,CLM009221,pump,180.0,3.3,95,313.5,34.55,528.05,2024-04-22
INV006637,CLM007549,belt,25.0,1.4,125,175.0,14.0,214.0,2024-12-30
INV006638,CLM016770,heating element,95.0,1.3,95,123.5,15.3,233.8,2025-08-18
INV006639,CLM012696,pump,180.0,2.7,125,337.5,36.23,553.73,2025-05-13
INV006640,CLM015621,compressor,850.0,3.9,125,487.5,93.63,1431.13,2025-04-15
INV006641,CLM010008,evaporator coil,420.0,3.1,125,387.5,56.53,864.03,2024-04-28
INV006642,CLM003986,evaporator coil,420.0,0.7,85,59.5,33.57,513.07,2024-04-15
INV006643,CLM009093,control board,230.0,1.0,85,85.0,22.05,337.05,2025-03-10
INV006644,CLM002207,control board,230.0,3.1,85,263.5,34.55,528.05,2025-04-22
INV006645,CLM000597,control board,230.0,2.9,95,275.5,35.39,540.89,2024-09-30
INV006646,CLM015151,evaporator coil,420.0,1.6,110,176.0,41.72,637.72,2025-02-20
INV006647,CLM014031,control board,230.0,3.5,85,297.5,36.93,564.43,2024-01-07
INV006648,CLM011776,control board,230.0,3.8,125,475.0,49.35,754.35,2024-12-27
INV006649,CLM007310,blower motor,260.0,3.4,85,289.0,38.43,587.43,2024-05-05
INV006650,CLM006576,evaporator coil,420.0,3.1,95,294.5,50.02,764.52,2024-12-31
INV006651,CLM003344,heating element,95.0,2.5,95,237.5,23.28,355.78,2024-08-25
INV006652,CLM002149,drain pump,150.0,3.8,125,475.0,43.75,668.75,2024-11-14
INV006653,CLM007051,belt,25.0,2.8,95,266.0,20.37,311.37,2024-08-22
INV006654,CLM015493,evaporator coil,420.0,2.5,125,312.5,51.28,783.78,2025-07-03
INV006655,CLM019966,evaporator coil,420.0,0.6,95,57.0,33.39,510.39,2025-01-16
INV006656,CLM010906,thermostat,120.0,2.7,110,297.0,29.19,446.19,2024-03-23
INV006657,CLM001977,control board,230.0,2.2,110,242.0,33.04,505.04,2024-04-29
INV006658,CLM006174,control board,230.0,2.9,125,362.5,41.48,633.98,2024-01-15
INV006659,CLM008070,thermostat,120.0,3.7,110,407.0,36.89,563.89,2025-01-21
INV006660,CLM018261,heating element,95.0,1.4,125,175.0,18.9,288.9,2025-08-03
INV006661,CLM017705,drain pump,150.0,2.7,110,297.0,31.29,478.29,2024-02-05
INV006662,CLM001306,pump,180.0,2.7,110,297.0,33.39,510.39,2024-11-08
INV006663,CLM015890,compressor,850.0,2.2,110,242.0,76.44,1168.44,2025-03-31
INV006664,CLM009165,heating element,95.0,0.7,125,87.5,12.78,195.28,2025-01-01
INV006665,CLM003504,control board,230.0,3.9,125,487.5,50.23,767.73,2024-05-08
INV006666,CLM008884,blower motor,260.0,1.2,95,114.0,26.18,400.18,2024-04-08
INV006667,CLM012416,thermostat,120.0,2.6,125,325.0,31.15,476.15,2024-05-23
INV006668,CLM010513,blower motor,260.0,3.8,125,475.0,51.45,786.45,2024-08-27
INV006669,CLM009869,drain pump,150.0,2.0,110,220.0,25.9,395.9,2024-02-11
INV006670,CLM000431,heating element,95.0,2.6,125,325.0,29.4,449.4,2025-02-13
INV006671,CLM014959,heating element,95.0,1.5,110,165.0,18.2,278.2,2024-04-05
INV006672,CLM000481,pump,180.0,1.6,125,200.0,26.6,406.6,2025-08-09
INV006673,CLM011064,heating element,95.0,3.8,85,323.0,29.26,447.26,2024-04-21
INV006674,CLM012371,belt,25.0,2.9,125,362.5,27.13,414.63,2025-07-06
INV006675,CLM016624,belt,25.0,2.1,95,199.5,15.72,240.22,2025-04-16
INV006676,CLM001818,evaporator coil,420.0,0.7,85,59.5,33.57,513.07,2025-07-23
INV006677,CLM005527,blower motor,260.0,2.2,110,242.0,35.14,537.14,2025-05-07
INV006678,CLM015382,thermostat,120.0,0.9,110,99.0,15.33,234.33,2024-06-07
INV006679,CLM011747,evaporator coil,420.0,2.2,125,275.0,48.65,743.65,2025-02-07
INV006680,CLM002293,heating element,95.0,3.0,85,255.0,24.5,374.5,2025-06-23
INV006681,CLM012414,belt,25.0,1.9,85,161.5,13.06,199.56,2025-03-17
INV006682,CLM011042,drain pump,150.0,2.6,85,221.0,25.97,396.97,2025-06-19
INV006683,CLM009423,evaporator coil,420.0,3.2,125,400.0,57.4,877.4,2025-06-09
INV006684,CLM012215,blower motor,260.0,2.3,95,218.5,33.5,512.0,2025-03-25
INV006685,CLM015439,control board,230.0,0.7,85,59.5,20.27,309.77,2025-07-11
INV006686,CLM014830,evaporator coil,420.0,2.7,95,256.5,47.36,723.86,2024-02-27
INV006687,CLM014605,evaporator coil,420.0,2.4,95,228.0,45.36,693.36,2025-02-24
INV006688,CLM002970,heating element,95.0,1.7,125,212.5,21.53,329.03,2024-11-15
INV006689,CLM019286,compressor,850.0,1.5,95,142.5,69.48,1061.98,2025-02-27
INV006690,CLM003432,belt,25.0,2.4,125,300.0,22.75,347.75,2024-04-17
INV006691,CLM001437,belt,25.0,3.6,95,342.0,25.69,392.69,2025-01-06
INV006692,CLM015415,evaporator coil,420.0,4.0,125,500.0,64.4,984.4,2024-07-04
INV006693,CLM015188,compressor,850.0,2.4,125,300.0,80.5,1230.5,2024-03-19
INV006694,CLM012694,thermostat,120.0,1.7,125,212.5,23.28,355.78,2025-04-13
INV006695,CLM001136,thermostat,120.0,1.6,95,152.0,19.04,291.04,2024-06-23
INV006696,CLM018823,evaporator coil,420.0,0.9,95,85.5,35.39,540.89,2025-04-14
INV006697,CLM004550,evaporator coil,420.0,3.9,110,429.0,59.43,908.43,2024-07-09
INV006698,CLM018018,pump,180.0,3.3,95,313.5,34.55,528.05,2024-06-16
INV006699,CLM009566,pump,180.0,2.8,125,350.0,37.1,567.1,2024-03-25
INV006700,CLM003810,control board,230.0,0.9,95,85.5,22.09,337.59,2024-06-27
INV006701,CLM018788,evaporator coil,420.0,0.8,125,100.0,36.4,556.4,2025-07-20
INV006702,CLM017431,drain pump,150.0,3.9,110,429.0,40.53,619.53,2024-05-31
INV006703,CLM004605,drain pump,150.0,3.6,95,342.0,34.44,526.44,2024-04-11
INV006704,CLM013218,belt,25.0,2.7,95,256.5,19.71,301.21,2024-12-02
INV006705,CLM009874,heating element,95.0,2.9,110,319.0,28.98,442.98,2024-10-03
INV006706,CLM000622,blower motor,260.0,2.8,110,308.0,39.76,607.76,2025-06-26
INV006707,CLM002190,thermostat,120.0,1.5,85,127.5,17.33,264.83,2025-02-14
INV006708,CLM009791,control board,230.0,3.3,95,313.5,38.05,581.55,2024-06-12
INV006709,CLM010830,control board,230.0,3.0,95,285.0,36.05,551.05,2025-07-28
INV006710,CLM000308,blower motor,260.0,1.0,125,125.0,26.95,411.95,2024-09-01
INV006711,CLM016067,belt,25.0,3.9,95,370.5,27.69,423.19,2024-09-18
INV006712,CLM009891,control board,230.0,0.9,95,85.5,22.09,337.59,2025-07-16
INV006713,CLM009184,heating element,95.0,1.1,125,137.5,16.28,248.78,2025-04-16
INV006714,CLM016931,drain pump,150.0,2.0,125,250.0,28.0,428.0,2024-03-25
INV006715,CLM017879,thermostat,120.0,0.9,125,112.5,16.28,248.78,2025-06-13
INV006716,CLM015247,compressor,850.0,2.7,85,229.5,75.57,1155.07,2025-04-10
INV006717,CLM017044,thermostat,120.0,1.7,85,144.5,18.52,283.02,2024-05-03
INV006718,CLM002329,heating element,95.0,1.9,110,209.0,21.28,325.28,2025-07-02
INV006719,CLM016583,pump,180.0,1.5,110,165.0,24.15,369.15,2024-03-24
INV006720,CLM008683,evaporator coil,420.0,0.9,125,112.5,37.28,569.78,2024-08-25
INV006721,CLM018626,compressor,850.0,1.2,95,114.0,67.48,1031.48,2025-04-23
INV006722,CLM009433,belt,25.0,2.8,85,238.0,18.41,281.41,2024-05-18
INV006723,CLM007232,pump,180.0,2.2,110,242.0,29.54,451.54,2025-06-03
INV006724,CLM007546,compressor,850.0,0.6,125,75.0,64.75,989.75,2025-05-07
INV006725,CLM019874,belt,25.0,1.7,110,187.0,14.84,226.84,2025-01-13
INV006726,CLM006537,heating element,95.0,1.2,95,114.0,14.63,223.63,2024-07-06
INV006727,CLM006926,drain pump,150.0,0.6,110,66.0,15.12,231.12,2024-07-18
INV006728,CLM000574,pump,180.0,2.4,110,264.0,31.08,475.08,2025-05-29
INV006729,CLM004650,belt,25.0,0.5,110,55.0,5.6,85.6,2025-03-06
INV006730,CLM007799,thermostat,120.0,2.7,85,229.5,24.47,373.97,2025-08-03
INV006731,CLM018363,thermostat,120.0,3.4,95,323.0,31.01,474.01,2025-07-12
INV006732,CLM008705,heating element,95.0,1.5,110,165.0,18.2,278.2,2024-04-11
INV006733,CLM000803,control board,230.0,1.4,95,133.0,25.41,388.41,2025-03-08
INV006734,CLM015259,drain pump,150.0,1.8,125,225.0,26.25,401.25,2024-12-12
INV006735,CLM016984,compressor,850.0,2.9,110,319.0,81.83,1250.83,2024-11-26
INV006736,CLM003383,drain pump,150.0,2.6,125,325.0,33.25,508.25,2025-05-14
INV006737,CLM018251,belt,25.0,1.5,110,165.0,13.3,203.3,2025-04-21
INV006738,CLM003318,control board,230.0,2.9,125,362.5,41.48,633.98,2024-04-20
INV006739,CLM002475,pump,180.0,1.5,85,127.5,21.53,329.03,2024-03-29
INV006740,CLM018705,pump,180.0,1.3,110,143.0,22.61,345.61,2024-05-26
INV006741,CLM005852,evaporator coil,420.0,2.2,85,187.0,42.49,649.49,2024-12-03
INV006742,CLM016243,compressor,850.0,2.5,110,275.0,78.75,1203.75,2024-06-13
INV006743,CLM005236,thermostat,120.0,2.5,125,312.5,30.28,462.78,2024-07-19
INV006744,CLM000691,drain pump,150.0,3.8,125,475.0,43.75,668.75,2024-08-22
INV006745,CLM015472,control board,230.0,2.9,85,246.5,33.36,509.86,2025-05-28
INV006746,CLM018998,pump,180.0,1.2,95,114.0,20.58,314.58,2024-04-05
INV006747,CLM009931,compressor,850.0,0.7,95,66.5,64.16,980.66,2024-12-24
INV006748,CLM005812,evaporator coil,420.0,1.0,95,95.0,36.05,551.05,2024-09-05
INV006749,CLM002010,pump,180.0,2.5,85,212.5,27.48,419.98,2024-09-24
INV006750,CLM003247,heating element,95.0,2.1,110,231.0,22.82,348.82,2024-06-04
INV006751,CLM019878,heating element,95.0,2.7,125,337.5,30.28,462.78,2024-03-17
INV006752,CLM002760,evaporator coil,420.0,0.7,125,87.5,35.53,543.03,2025-01-19
INV006753,CLM002578,heating element,95.0,2.6,110,286.0,26.67,407.67,2025-03-25
INV006754,CLM004553,thermostat,120.0,2.8,110,308.0,29.96,457.96,2025-04-29
INV006755,CLM007354,compressor,850.0,4.0,85,340.0,83.3,1273.3,2024-07-15
INV006756,CLM012043,compressor,850.0,3.7,95,351.5,84.11,1285.61,2024-05-21
INV006757,CLM011434,belt,25.0,0.7,110,77.0,7.14,109.14,2025-06-23
INV006758,CLM015256,heating element,95.0,3.7,110,407.0,35.14,537.14,2024-11-26
INV006759,CLM009064,compressor,850.0,0.8,95,76.0,64.82,990.82,2025-07-28
