claim_id,customer_id,plan,state,appliance,issue,created_date,status,decision,payout,reason_code
CLM008966,C00956,Silver,GA,HVAC,refrigerant leak,2025-03-12,approved,covered,646.55,
CLM008967,C01948,Silver,OR,Washer,won't spin,2025-07-24,approved,partial,742.62,
CLM008968,C01798,Platinum,IL,Washer,won't spin,2024-08-07,approved,partial,4237.94,
CLM008969,C00530,Platinum,OH,Water Heater,leak,2024-07-20,approved,denied,0.0,EXCLUDED_INSTALL
CLM008970,C01621,Silver,NM,Water Heater,leak,2024-08-14,closed,denied,0.0,LIMIT_EXCEEDED
CLM008971,C00008,Gold,IN,Washer,won't spin,2024-04-18,closed,denied,0.0,COVERED_MECH
CLM008972,C00644,Gold,OR,Refrigerator,control board fault,2025-05-12,submitted,,0.0,
CLM008973,C00399,Silver,MA,Refrigerator,not cooling,2025-01-24,in_review,,0.0,
CLM008974,C00593,Gold,OK,HVAC,no cooling,2024-07-06,approved,denied,0.0,LIMIT_EXCEEDED
CLM008975,C00963,Silver,AK,Dishwasher,leak,2025-02-03,submitted,,0.0,
CLM008976,C00494,Gold,VT,Water Heater,leak,2025-08-04,denied,denied,0.0,INFO_MISSING
CLM008977,C00175,Platinum,UT,Microwave,turntable stuck,2025-05-15,approved,partial,4079.95,
CLM008978,C00152,Silver,ME,Microwave,turntable stuck,2024-06-16,in_review,,0.0,
CLM008979,C00514,Gold,CO,Refrigerator,not cooling,2025-07-12,approved,covered,528.63,
CLM008980,C01549,Gold,OR,Electrical Panel,burn smell,2024-12-23,closed,denied,0.0,COVERED_MECH
CLM008981,C01520,Gold,NM,Microwave,turntable stuck,2025-01-25,denied,denied,0.0,EXCLUDED_INSTALL
CLM008982,C01418,Silver,MD,Refrigerator,not cooling,2024-01-11,denied,covered,107.02,
CLM008983,C01451,Gold,CO,Plumbing,leak under sink,2024-07-03,approved,denied,0.0,EXCLUDED_INSTALL
CLM008984,C00248,Platinum,IA,Microwave,magnetron fault,2025-02-11,closed,denied,0.0,EXCLUDED_INSTALL
CLM008985,C01324,Silver,ME,Plumbing,clogged drain,2024-06-17,approved,covered,364.13,
CLM008986,C01884,Platinum,MN,Plumbing,clogged drain,2024-02-22,approved,denied,0.0,INFO_MISSING
CLM008987,C01573,Gold,NY,Dishwasher,won't start,2024-10-11,approved,partial,1500.36,
CLM008988,C01727,Gold,OR,Plumbing,leak under sink,2025-08-07,approved,covered,2178.4,
CLM008989,C00557,Silver,IA,Water Heater,leak,2024-09-15,approved,partial,1223.72,
CLM008990,C00585,Platinum,ME,HVAC,refrigerant leak,2025-06-07,approved,partial,2576.2,
CLM008991,C01669,Silver,AK,Washer,belt snapped,2024-04-30,closed,partial,618.87,
CLM008992,C00151,Silver,HI,HVAC,compressor failure,2025-06-22,approved,denied,0.0,INFO_MISSING
CLM008993,C00150,Gold,VT,Plumbing,low pressure,2024-09-20,approved,denied,0.0,EXCLUDED_INSTALL
CLM008994,C00556,Platinum,VT,Water Heater,no hot water,2025-01-26,in_review,,0.0,
CLM008995,C01347,Silver,WV,Dishwasher,leak,2025-08-12,approved,covered,1375.2,
CLM008996,C01488,Gold,OH,Refrigerator,ice maker failure,2024-05-05,approved,denied,0.0,COVERED_MECH
CLM008997,C00410,Gold,TX,Water Heater,no hot water,2024-07-17,approved,denied,0.0,EXCLUDED_INSTALL
CLM008998,C01906,Silver,MA,Electrical Panel,breaker trips,2025-04-19,approved,covered,1372.83,
CLM008999,C00833,Platinum,WA,Water Heater,leak,2024-10-31,closed,denied,0.0,EXCLUDED_INSTALL
CLM009000,C00741,Silver,FL,Washer,drain pump failure,2024-05-14,denied,partial,1212.99,
CLM009001,C00924,Platinum,NM,HVAC,no cooling,2024-03-18,approved,covered,1952.75,
CLM009002,C01598,Silver,NC,Water Heater,leak,2024-10-21,closed,denied,0.0,LIMIT_EXCEEDED
CLM009003,C01418,Silver,MD,Washer,belt snapped,2024-04-10,in_review,,0.0,
CLM009004,C00388,Gold,WA,Plumbing,clogged drain,2024-04-24,denied,covered,2276.17,
CLM009005,C00737,Gold,IL,Water Heater,pilot won't stay lit,2025-04-12,approved,partial,545.91,
CLM009006,C01121,Silver,NE,HVAC,thermostat error,2024-03-12,approved,denied,0.0,LIMIT_EXCEEDED
CLM009007,C01671,Gold,KY,Refrigerator,not cooling,2024-02-25,in_review,,0.0,
CLM009008,C01759,Silver,MS,HVAC,no cooling,2025-06-02,approved,denied,0.0,COVERED_MECH
CLM009009,C00717,Silver,PA,Plumbing,leak under sink,2024-08-01,in_review,,0.0,
CLM009010,C00032,Platinum,CO,Dryer,thermal fuse blown,2024-09-10,closed,covered,3901.92,
CLM009011,C01598,Silver,NC,Plumbing,clogged drain,2025-03-02,closed,partial,1055.53,
CLM009012,C01399,Silver,GA,Dishwasher,spray arm broken,2024-11-07,closed,covered,495.17,
CLM009013,C01681,Silver,MA,Electrical Panel,burn smell,2024-05-02,submitted,,0.0,
CLM009014,C01591,Gold,OR,Washer,belt snapped,2024-12-01,submitted,,0.0,
CLM009015,C00327,Platinum,ND,Microwave,magnetron fault,2025-01-29,in_review,,0.0,
CLM009016,C01031,Silver,MI,Plumbing,low pressure,2024-02-18,closed,partial,350.79,
CLM009017,C00913,Gold,ND,HVAC,thermostat error,2024-01-01,approved,partial,916.13,
CLM009018,C01231,Gold,NM,Water Heater,no hot water,2025-07-10,approved,partial,1395.06,
CLM009019,C01759,Silver,MS,Water Heater,no hot water,2025-01-03,denied,covered,1112.09,
CLM009020,C01231,Gold,NM,Washer,won't spin,2024-12-23,closed,denied,0.0,EXCLUDED_PREEXIST
CLM009021,C01744,Silver,UT,HVAC,compressor failure,2024-11-24,submitted,,0.0,
CLM009022,C01864,Gold,AR,HVAC,refrigerant leak,2024-04-03,in_review,,0.0,
CLM009023,C00824,Platinum,PA,Washer,belt snapped,2024-12-06,denied,partial,4335.6,
CLM009024,C01909,Silver,NC,Water Heater,leak,2024-04-04,in_review,,0.0,
CLM009025,C01738,Platinum,VA,Washer,won't spin,2024-01-29,approved,partial,4079.93,
CLM009026,C01305,Gold,NH,Dishwasher,leak,2024-06-18,submitted,,0.0,
CLM009027,C01035,Platinum,IL,Water Heater,no hot water,2025-07-15,closed,partial,4030.24,
CLM009028,C01816,Platinum,VA,Dishwasher,spray arm broken,2025-03-26,in_review,,0.0,
CLM009029,C00733,Platinum,MD,Water Heater,no hot water,2024-10-11,approved,denied,0.0,LIMIT_EXCEEDED
CLM009030,C00665,Silver,OK,Dryer,no heat,2024-09-19,closed,covered,433.65,
CLM009031,C00578,Gold,MA,Refrigerator,not cooling,2024-10-03,approved,denied,0.0,LIMIT_EXCEEDED
CLM009032,C00702,Gold,AK,Refrigerator,not cooling,2024-07-23,approved,denied,0.0,INFO_MISSING
CLM009033,C00322,Gold,LA,Plumbing,low pressure,2024-05-31,closed,covered,472.56,
CLM009034,C01158,Silver,WI,Plumbing,leak under sink,2025-05-13,approved,covered,104.29,
CLM009035,C00786,Gold,WY,Water Heater,no hot water,2024-11-04,approved,partial,1451.78,
CLM009036,C01051,Gold,WY,HVAC,compressor failure,2024-06-19,submitted,,0.0,
CLM009037,C01433,Silver,WY,Dishwasher,won't start,2024-01-07,in_review,,0.0,
CLM009038,C01284,Platinum,ME,Water Heater,pilot won't stay lit,2024-01-16,approved,denied,0.0,LIMIT_EXCEEDED
CLM009039,C00274,Silver,MN,Plumbing,leak under sink,2024-12-19,in_review,,0.0,
CLM009040,C00428,Silver,NJ,Microwave,turntable stuck,2024-03-16,in_review,,0.0,
CLM009041,C00365,Silver,NJ,Washer,belt snapped,2024-06-07,approved,denied,0.0,LIMIT_EXCEEDED
CLM009042,C00430,Silver,VA,Electrical Panel,loose neutral,2025-03-26,approved,denied,0.0,EXCLUDED_INSTALL
CLM009043,C00347,Gold,WY,HVAC,thermostat error,2024-11-02,approved,partial,2092.25,
CLM009044,C01684,Gold,TX,Dryer,drum won't turn,2024-05-30,submitted,,0.0,
CLM009045,C01579,Gold,NE,Dishwasher,drain issue,2024-06-28,approved,partial,2254.72,
CLM009046,C00712,Gold,ME,Electrical Panel,breaker trips,2025-08-12,approved,denied,0.0,COVERED_MECH
CLM009047,C00847,Silver,WY,Electrical Panel,breaker trips,2024-06-19,approved,covered,709.54,
CLM009048,C00436,Silver,CA,HVAC,refrigerant leak,2024-12-01,submitted,,0.0,
CLM009049,C01175,Platinum,RI,Dishwasher,won't start,2024-09-25,closed,partial,812.48,
CLM009050,C00321,Platinum,MS,HVAC,thermostat error,2025-08-07,in_review,,0.0,
CLM009051,C00506,Platinum,ME,Washer,won't spin,2024-01-22,closed,partial,3767.63,
CLM009052,C01896,Silver,FL,Dishwasher,drain issue,2024-02-20,denied,partial,1309.4,
CLM009053,C01352,Silver,MI,Electrical Panel,breaker trips,2024-11-02,submitted,,0.0,
CLM009054,C00761,Silver,ID,Dryer,drum won't turn,2024-07-13,approved,denied,0.0,EXCLUDED_PREEXIST
CLM009055,C01588,Platinum,UT,HVAC,refrigerant leak,2024-04-18,approved,covered,658.58,
CLM009056,C01815,Silver,LA,Water Heater,no hot water,2025-07-15,in_review,,0.0,
CLM009057,C00750,Silver,KS,Electrical Panel,loose neutral,2025-06-27,denied,partial,216.21,
CLM009058,C00161,Gold,WV,Washer,won't spin,2024-04-27,submitted,,0.0,
CLM009059,C00675,Silver,WY,HVAC,compressor failure,2024-10-11,denied,partial,552.64,
CLM009060,C00944,Gold,FL,Dryer,thermal fuse blown,2025-05-01,in_review,,0.0,
CLM009061,C00900,Gold,SC,Electrical Panel,breaker trips,2024-10-08,in_review,,0.0,
CLM009062,C00901,Platinum,IA,HVAC,compressor failure,2025-02-19,denied,partial,2122.93,
CLM009063,C00900,Gold,SC,Electrical Panel,burn smell,2024-01-19,closed,partial,2437.58,
CLM009064,C00499,Platinum,TN,HVAC,refrigerant leak,2025-07-20,approved,denied,0.0,LIMIT_EXCEEDED
CLM009065,C00086,Silver,KY,HVAC,refrigerant leak,2024-06-01,submitted,,0.0,
CLM009066,C01297,Silver,VA,HVAC,compressor failure,2024-02-14,closed,partial,460.56,
CLM009067,C00098,Platinum,AR,Electrical Panel,loose neutral,2024-03-18,in_review,,0.0,
CLM009068,C00578,Gold,MA,Electrical Panel,breaker trips,2024-05-15,in_review,,0.0,
CLM009069,C00080,Gold,CO,HVAC,refrigerant leak,2024-10-15,submitted,,0.0,
CLM009070,C01766,Platinum,SC,Washer,drain pump failure,2024-06-06,approved,denied,0.0,INFO_MISSING
CLM009071,C01902,Gold,NJ,Water Heater,leak,2024-12-29,submitted,,0.0,
CLM009072,C01452,Platinum,AL,HVAC,thermostat error,2025-02-26,submitted,,0.0,
CLM009073,C00120,Gold,NC,Plumbing,clogged drain,2025-01-17,approved,denied,0.0,LIMIT_EXCEEDED
CLM009074,C00160,Gold,NV,Microwave,no power,2025-06-18,submitted,,0.0,
CLM009075,C00885,Gold,GA,Electrical Panel,burn smell,2025-02-02,submitted,,0.0,
CLM009076,C00292,Gold,AZ,Water Heater,no hot water,2024-10-21,approved,denied,0.0,COVERED_MECH
CLM009077,C01576,Platinum,NY,Washer,drain pump failure,2024-07-23,in_review,,0.0,
CLM009078,C01921,Gold,MS,Water Heater,leak,2025-01-28,closed,covered,1995.77,
CLM009079,C00767,Silver,NJ,Microwave,no power,2025-07-16,denied,denied,0.0,COVERED_MECH
CLM009080,C00656,Silver,KS,Dryer,no heat,2024-02-23,submitted,,0.0,
CLM009081,C00671,Gold,OK,Dryer,no heat,2024-11-25,submitted,,0.0,
CLM009082,C01872,Platinum,MO,Refrigerator,control board fault,2025-05-04,approved,denied,0.0,EXCLUDED_PREEXIST
CLM009083,C00487,Silver,NE,Plumbing,low pressure,2025-06-25,in_review,,0.0,
CLM009084,C01901,Silver,RI,Plumbing,low pressure,2024-01-24,denied,covered,128.08,
CLM009085,C00772,Gold,SD,Electrical Panel,loose neutral,2025-06-06,in_review,,0.0,
CLM009086,C00254,Gold,TX,Microwave,turntable stuck,2025-01-30,submitted,,0.0,
CLM009087,C01988,Silver,CA,Dishwasher,drain issue,2024-04-06,approved,covered,952.46,
CLM009088,C00350,Silver,AZ,Plumbing,leak under sink,2024-07-05,submitted,,0.0,
CLM009089,C00370,Silver,MS,Plumbing,leak under sink,2025-02-12,closed,denied,0.0,EXCLUDED_INSTALL
CLM009090,C01994,Silver,NH,Water Heater,pilot won't stay lit,2025-03-12,in_review,,0.0,
CLM009091,C01575,Silver,NE,Microwave,magnetron fault,2025-07-10,approved,covered,1108.84,
CLM009092,C00022,Gold,MN,Water Heater,pilot won't stay lit,2024-02-05,closed,covered,2126.07,
CLM009093,C01338,Gold,ID,Dishwasher,drain issue,2025-03-04,approved,partial,207.76,
CLM009094,C01594,Silver,MT,Plumbing,leak under sink,2025-06-17,approved,covered,898.89,
CLM009095,C01937,Platinum,CA,Dishwasher,won't start,2025-02-18,approved,covered,906.01,
CLM009096,C00592,Gold,NE,Water Heater,pilot won't stay lit,2024-01-31,in_review,,0.0,
CLM009097,C01816,Platinum,VA,HVAC,thermostat error,2024-10-16,approved,denied,0.0,EXCLUDED_INSTALL
CLM009098,C01650,Gold,SD,Water Heater,pilot won't stay lit,2025-06-20,denied,covered,1322.74,
CLM009099,C01996,Silver,OH,Microwave,turntable stuck,2024-01-12,closed,denied,0.0,EXCLUDED_PREEXIST
CLM009100,C00355,Gold,RI,Washer,won't spin,2025-02-24,denied,denied,0.0,COVERED_MECH
CLM009101,C01007,Silver,MI,Water Heater,leak,2024-07-19,approved,denied,0.0,EXCLUDED_INSTALL
CLM009102,C01173,Silver,OK,Dryer,drum won't turn,2025-04-06,approved,covered,738.66,
CLM009103,C01620,Gold,KS,Microwave,no power,2024-05-28,approved,denied,0.0,EXCLUDED_INSTALL
CLM009104,C00245,Platinum,HI,Refrigerator,control board fault,2024-06-20,approved,denied,0.0,COVERED_MECH
CLM009105,C01127,Platinum,LA,Microwave,no power,2024-04-30,denied,partial,3256.12,
CLM009106,C01359,Silver,SC,Electrical Panel,loose neutral,2025-02-19,closed,partial,141.6,
CLM009107,C01935,Gold,IL,Plumbing,low pressure,2024-03-01,submitted,,0.0,
CLM009108,C00679,Gold,IN,HVAC,thermostat error,2024-02-06,closed,partial,301.43,
CLM009109,C00297,Silver,IA,Electrical Panel,burn smell,2024-08-09,submitted,,0.0,
CLM009110,C00693,Platinum,MI,Plumbing,leak under sink,2025-03-19,closed,partial,500.7,
CLM009111,C01219,Platinum,MS,Plumbing,clogged drain,2024-03-10,submitted,,0.0,
CLM009112,C00614,Silver,AZ,Microwave,turntable stuck,2024-07-29,in_review,,0.0,
CLM009113,C00599,Silver,OK,Electrical Panel,burn smell,2024-04-14,approved,partial,206.76,
CLM009114,C01144,Platinum,AK,HVAC,compressor failure,2025-06-04,approved,partial,241.43,
CLM009115,C00262,Gold,AZ,Dishwasher,won't start,2024-08-28,approved,covered,1493.75,
CLM009116,C00045,Platinum,NH,Electrical Panel,breaker trips,2024-09-05,approved,denied,0.0,EXCLUDED_INSTALL
CLM009117,C00720,Gold,MA,Dryer,drum won't turn,2025-04-13,denied,covered,1797.63,
CLM009118,C01911,Platinum,WV,Plumbing,clogged drain,2024-12-25,approved,partial,2175.24,
CLM009119,C00764,Gold,UT,Refrigerator,ice maker failure,2024-03-24,in_review,,0.0,
CLM009120,C00228,Silver,ND,Refrigerator,control board fault,2025-06-30,closed,denied,0.0,INFO_MISSING
CLM009121,C01717,Platinum,DE,Dishwasher,leak,2024-11-12,approved,denied,0.0,LIMIT_EXCEEDED
CLM009122,C00489,Silver,MO,Water Heater,leak,2025-05-03,denied,covered,1239.39,
CLM009123,C01773,Gold,NH,Dishwasher,won't start,2025-04-04,denied,denied,0.0,COVERED_MECH
CLM009124,C01895,Gold,HI,Refrigerator,control board fault,2025-04-13,approved,denied,0.0,COVERED_MECH
CLM009125,C01851,Silver,VA,Washer,drain pump failure,2024-07-23,in_review,,0.0,
CLM009126,C01435,Silver,NE,Plumbing,leak under sink,2024-06-24,approved,partial,1238.26,
CLM009127,C00327,Platinum,ND,Washer,drain pump failure,2025-05-31,approved,denied,0.0,INFO_MISSING
CLM009128,C00262,Gold,AZ,Plumbing,clogged drain,2024-04-09,closed,denied,0.0,EXCLUDED_INSTALL
CLM009129,C00166,Gold,KS,Washer,belt snapped,2025-02-10,approved,partial,2026.37,
CLM009130,C00217,Gold,MI,HVAC,refrigerant leak,2025-04-15,approved,partial,963.44,
CLM009131,C01384,Platinum,WY,HVAC,compressor failure,2024-07-28,approved,partial,2609.54,
CLM009132,C01760,Gold,TN,Electrical Panel,loose neutral,2024-10-02,closed,partial,1687.75,
CLM009133,C01558,Platinum,MS,Refrigerator,ice maker failure,2024-02-20,approved,partial,1046.29,
CLM009134,C00826,Gold,NM,Refrigerator,not cooling,2024-01-06,submitted,,0.0,
CLM009135,C01133,Silver,KS,Water Heater,no hot water,2025-03-25,in_review,,0.0,
CLM009136,C01273,Silver,MD,Water Heater,pilot won't stay lit,2024-09-29,denied,denied,0.0,LIMIT_EXCEEDED
CLM009137,C01600,Silver,LA,Electrical Panel,loose neutral,2024-05-21,closed,partial,1450.82,
CLM009138,C00435,Platinum,NY,Water Heater,leak,2024-07-05,approved,denied,0.0,EXCLUDED_INSTALL
CLM009139,C01903,Silver,KY,Refrigerator,not cooling,2024-08-16,approved,covered,949.71,
CLM009140,C00601,Platinum,FL,Electrical Panel,breaker trips,2024-05-01,submitted,,0.0,
CLM009141,C01309,Platinum,KY,Electrical Panel,breaker trips,2025-07-28,denied,covered,2599.98,
CLM009142,C01778,Silver,MD,Dishwasher,drain issue,2024-11-27,closed,covered,377.78,
CLM009143,C01229,Silver,SD,Dishwasher,spray arm broken,2024-02-25,closed,partial,550.76,
CLM009144,C01803,Silver,OK,HVAC,refrigerant leak,2025-01-23,submitted,,0.0,
CLM009145,C01378,Platinum,WV,Refrigerator,ice maker failure,2025-08-09,denied,denied,0.0,LIMIT_EXCEEDED
CLM009146,C00006,Silver,FL,Water Heater,pilot won't stay lit,2024-10-26,approved,covered,1389.8,
CLM009147,C01912,Silver,AZ,Washer,drain pump failure,2025-02-08,submitted,,0.0,
CLM009148,C01752,Gold,NV,Refrigerator,not cooling,2024-03-17,in_review,,0.0,
CLM009149,C01041,Gold,IL,Dryer,thermal fuse blown,2024-12-25,closed,partial,1183.73,
CLM009150,C00640,Silver,TX,HVAC,compressor failure,2024-10-25,submitted,,0.0,
CLM009151,C00903,Gold,AK,Washer,won't spin,2025-04-26,closed,partial,1266.79,
CLM009152,C01743,Silver,KS,Electrical Panel,burn smell,2025-01-28,approved,covered,1398.73,
CLM009153,C01121,Silver,NE,Dishwasher,drain issue,2025-04-15,in_review,,0.0,
CLM009154,C00606,Platinum,PA,Electrical Panel,burn smell,2024-06-12,approved,denied,0.0,LIMIT_EXCEEDED
CLM009155,C00313,Gold,SD,Refrigerator,not cooling,2025-08-09,in_review,,0.0,
CLM009156,C01081,Platinum,WY,Plumbing,leak under sink,2024-09-01,approved,covered,495.61,
CLM009157,C00231,Silver,LA,Dishwasher,leak,2024-05-05,in_review,,0.0,
CLM009158,C01758,Platinum,VT,Electrical Panel,burn smell,2025-01-15,in_review,,0.0,
CLM009159,C00440,Platinum,OH,Dishwasher,leak,2024-04-26,in_review,,0.0,
CLM009160,C01992,Gold,AK,Plumbing,leak under sink,2024-01-25,closed,partial,2342.79,
CLM009161,C00457,Gold,AL,HVAC,thermostat error,2024-02-05,denied,partial,1152.39,
CLM009162,C00915,Silver,NV,HVAC,no cooling,2025-01-31,closed,partial,1176.43,
CLM009163,C01631,Silver,UT,Dishwasher,drain issue,2025-07-20,submitted,,0.0,
CLM009164,C01916,Gold,CT,Refrigerator,control board fault,2025-08-10,approved,covered,2418.1,
CLM009165,C00425,Silver,FL,Water Heater,no hot water,2024-12-28,closed,partial,536.66,
CLM009166,C00321,Platinum,MS,HVAC,thermostat error,2024-07-23,submitted,,0.0,
CLM009167,C00661,Silver,OH,Plumbing,leak under sink,2024-11-25,approved,partial,332.54,
CLM009168,C01920,Silver,SD,Plumbing,low pressure,2024-01-12,approved,covered,813.16,
CLM009169,C01613,Platinum,CA,Refrigerator,ice maker failure,2024-04-30,approved,denied,0.0,EXCLUDED_PREEXIST
CLM009170,C01653,Platinum,MO,Dishwasher,spray arm broken,2025-07-30,closed,covered,3190.51,
CLM009171,C00100,Silver,CO,Dishwasher,drain issue,2024-03-01,closed,partial,126.14,
CLM009172,C01103,Gold,WV,Microwave,turntable stuck,2024-01-11,in_review,,0.0,
CLM009173,C00230,Platinum,PA,Microwave,turntable stuck,2024-03-05,submitted,,0.0,
CLM009174,C00022,Gold,MN,Washer,drain pump failure,2024-06-30,in_review,,0.0,
CLM009175,C00779,Silver,TN,Electrical Panel,breaker trips,2024-08-28,in_review,,0.0,
CLM009176,C01352,Silver,MI,Dishwasher,leak,2024-09-09,submitted,,0.0,
CLM009177,C01332,Platinum,NE,Dryer,thermal fuse blown,2024-08-16,closed,denied,0.0,EXCLUDED_INSTALL
CLM009178,C00431,Platinum,NE,Water Heater,no hot water,2025-06-13,approved,denied,0.0,COVERED_MECH
CLM009179,C00556,Platinum,VT,Plumbing,clogged drain,2024-11-20,in_review,,0.0,
CLM009180,C01107,Gold,LA,Washer,won't spin,2025-06-28,in_review,,0.0,
CLM009181,C01795,Gold,VT,Dryer,drum won't turn,2024-10-10,approved,partial,1880.39,
CLM009182,C01757,Platinum,WV,Plumbing,clogged drain,2024-06-02,closed,partial,2202.07,
CLM009183,C00069,Gold,FL,HVAC,no cooling,2024-07-11,in_review,,0.0,
CLM009184,C00474,Platinum,ME,Refrigerator,not cooling,2025-04-12,closed,covered,1850.56,
CLM009185,C00590,Platinum,NC,Water Heater,no hot water,2025-02-01,closed,partial,1664.53,
CLM009186,C00651,Platinum,SC,Washer,won't spin,2024-03-23,approved,covered,395.29,
CLM009187,C00425,Silver,FL,Microwave,turntable stuck,2024-12-27,in_review,,0.0,
CLM009188,C01407,Silver,MO,Water Heater,leak,2024-01-07,approved,partial,1339.6,
CLM009189,C01242,Gold,WA,HVAC,refrigerant leak,2025-05-31,approved,covered,688.27,
CLM009190,C00339,Silver,AK,Microwave,magnetron fault,2024-05-17,submitted,,0.0,
CLM009191,C00128,Platinum,FL,Dishwasher,spray arm broken,2024-05-27,denied,covered,336.82,
CLM009192,C00912,Gold,PA,Dryer,drum won't turn,2025-01-10,denied,partial,409.32,
CLM009193,C01208,Silver,MS,Plumbing,clogged drain,2025-06-30,approved,partial,649.2,
CLM009194,C00265,Platinum,WV,Electrical Panel,burn smell,2025-02-28,approved,partial,1254.98,
CLM009195,C00215,Gold,TN,Plumbing,leak under sink,2025-02-26,approved,denied,0.0,COVERED_MECH
CLM009196,C01224,Gold,ME,Washer,belt snapped,2025-06-28,approved,partial,1669.94,
CLM009197,C00907,Platinum,PA,Dishwasher,spray arm broken,2024-11-06,approved,partial,2594.75,
CLM009198,C00504,Gold,ME,Electrical Panel,loose neutral,2024-11-30,denied,covered,1825.15,
CLM009199,C00656,Silver,KS,HVAC,no cooling,2024-04-12,in_review,,0.0,
CLM009200,C01240,Silver,MI,Dishwasher,drain issue,2024-05-29,closed,denied,0.0,COVERED_MECH
CLM009201,C00607,Silver,WY,Dryer,drum won't turn,2024-09-24,closed,partial,1191.54,
CLM009202,C01557,Platinum,MN,Refrigerator,ice maker failure,2024-09-20,approved,partial,817.01,
CLM009203,C01653,Platinum,MO,Water Heater,no hot water,2025-07-27,approved,denied,0.0,COVERED_MECH
CLM009204,C00046,Silver,VT,HVAC,compressor failure,2024-05-12,approved,denied,0.0,COVERED_MECH
CLM009205,C01627,Platinum,WV,Dryer,thermal fuse blown,2025-05-01,approved,partial,4164.9,
CLM009206,C01030,Gold,OH,Electrical Panel,loose neutral,2024-01-31,closed,partial,815.13,
